geneID	gene_name	CC7_fpkm	CC8_fpkm	CC1_fpkm	CC2_fpkm	CC3_fpkm	CC4_fpkm	CC5_fpkm	CC6_fpkm	IT2_fpkm	IT1_fpkm	IT3_fpkm	IT4_fpkm	IT5_fpkm	IT6_fpkm	IT7_fpkm	ACLF1_fpkm	ACLF2_fpkm	ACLF3_fpkm	ACLF4_fpkm	ACLF5_fpkm	ACLF6_fpkm	ACLF7_fpkm	ACLF8_fpkm	ACLF10_fpkm	ACLF11_fpkm	ACLF12_fpkm	ACLF14_fpkm	ACLF15_fpkm	DC1_fpkm	DC2_fpkm	DC3_fpkm	DC4_fpkm	DC5_fpkm	DC6_fpkm	DC7_fpkm	DC8_fpkm	DC9_fpkm	DC10_fpkm	DC11_fpkm	DC12_fpkm	CHB1_fpkm	CHB2_fpkm	CHB3_fpkm	CHB4_fpkm	CHB5_fpkm	CHB6_fpkm	CHB7_fpkm	CHB8_fpkm	CHB9_fpkm	CHB10_fpkm	CC7_count	CC8_count	CC1_count	CC2_count	CC3_count	CC4_count	CC5_count	CC6_count	IT2_count	IT1_count	IT3_count	IT4_count	IT5_count	IT6_count	IT7_count	ACLF1_count	ACLF2_count	ACLF3_count	ACLF4_count	ACLF5_count	ACLF6_count	ACLF7_count	ACLF8_count	ACLF10_count	ACLF11_count	ACLF12_count	ACLF14_count	ACLF15_count	DC1_count	DC2_count	DC3_count	DC4_count	DC5_count	DC6_count	DC7_count	DC8_count	DC9_count	DC10_count	DC11_count	DC12_count	CHB1_count	CHB2_count	CHB3_count	CHB4_count	CHB5_count	CHB6_count	CHB7_count	CHB8_count	CHB9_count	CHB10_count	CC_vs_CHB.log2FoldChange	CC_vs_CHB.pvalue	CC_vs_CHB.padj	CC_vs_CHB.regulated	DC_vs_CHB.log2FoldChange	DC_vs_CHB.pvalue	DC_vs_CHB.padj	DC_vs_CHB.regulated	ACLF_vs_CHB.log2FoldChange	ACLF_vs_CHB.pvalue	ACLF_vs_CHB.padj	ACLF_vs_CHB.regulated	DC_vs_CC.log2FoldChange	DC_vs_CC.pvalue	DC_vs_CC.padj	DC_vs_CC.regulated	ACLF_vs_CC.log2FoldChange	ACLF_vs_CC.pvalue	ACLF_vs_CC.padj	ACLF_vs_CC.regulated	ACLF_vs_DC.log2FoldChange	ACLF_vs_DC.pvalue	ACLF_vs_DC.padj	ACLF_vs_DC.regulated	chr	start	end	strand	gene_biotype	gene_description	KEGG	KEGG_pathway	GO	TF_Family
ENSG00000117751	PPP1R8	15.8529	11.6504	13.005	13.0315	9.0978	10.4714	9.9744	12.5187	11.5022	10.1294	11.6164	6.034	10.5484	13.6842	12.3971	10.8417	12.8688	10.2684	9.6001	9.7238	9.2536	10.5187	9.4066	7.6296	8.7884	7.7868	10.5917	13.6645	9.9203	9.6627	9.0417	9.3521	8.6572	8.9336	12.4009	9.5758	9.3984	12.5513	15.111	13.1587	9.8488	11.9251	9.2255	13.1161	13.325	13.7749	16.0907	12.4532	9.9257	10.1476	1174	847	866	908	562	514	598	890	783	667	756	389	678	826	961	811	875	725	640	712	570	686	641	654	709	609	749	887	786	715	606	620	685	606	954	722	594	892	1092	941	682	834	713	896	888	862	842	829	745	699	-0.03718	0.740514613	0.945572346	false	-0.09835	0.360222646	0.612878379	false	-0.23796	0.008877514	0.059854022	down	-0.06876	0.61798423	0.845716211	false	-0.20512	0.05358239	0.244906946	false	-0.14175	0.204772056	0.799264304	false	1	27830782	27851676	+	protein_coding	protein phosphatase 1 regulatory subunit 8 [Source:HGNC Symbol%3BAcc:HGNC:9296]	K13216: PPP1R8, NIPP1; nuclear inhibitor of protein phosphatase 1 [EC:3.1.4.-]	NA	GO:0003677: DNA binding; GO:0003723: RNA binding; GO:0003729: mRNA binding; GO:0004519: endonuclease activity; GO:0004865: protein serine/threonine phosphatase inhibitor activity; GO:0005515: protein binding; GO:0005634: nucleus; GO:0005654: nucleoplasm; GO:0005681: spliceosomal complex; GO:0005737: cytoplasm; GO:0006397: mRNA processing; GO:0006401: RNA catabolic process; GO:0008283: cell population proliferation; GO:0008380: RNA splicing; GO:0008995: ribonuclease E activity; GO:0016607: nuclear speck; GO:0016607: nuclear speck; GO:0035308: negative regulation of protein dephosphorylation; GO:0043086: negative regulation of catalytic activity; GO:0090501: RNA phosphodiester bond hydrolysis; GO:0140678: molecular function inhibitor activity	NA
ENSG00000117758	STX12	16.1908	8.506	13.3239	9.8318	9.1715	10.2747	9.7711	8.7921	7.8548	9.4925	9.9913	10.339	12.9971	13.7784	12.248	11.4548	13.2665	13.269	16.0747	12.7744	8.6806	10.311	12.7701	10.1345	12.7786	7.6986	14.3478	15.3909	13.1515	13.6817	12.0775	13.5506	12.5328	12.4463	10.1564	10.9225	10.675	9.1287	14.0914	19.3249	10.0319	9.3612	6.8227	10.8304	11.7688	9.3732	11.9874	14.7408	16.7344	7.5368	1619	835	1198	925	765	681	791	844	722	844	878	900	1128	1123	1282	1157	1218	1265	1447	1263	722	908	1175	1173	1392	813	1370	1349	1407	1367	1093	1213	1339	1140	1055	1112	911	876	1375	1866	938	884	712	999	1059	792	847	1325	1696	701	-0.1498	0.364618349	0.831852192	false	0.16801	0.231195037	0.484234506	false	0.12956	0.370301487	0.605213203	false	0.31078	0.033076379	0.20173711	up	0.27545	0.058909635	0.258642002	false	-0.04238	0.744775092	0.966501121	false	1	27773219	27824443	+	protein_coding	syntaxin 12 [Source:HGNC Symbol%3BAcc:HGNC:11430]	K13813: STX12, STX13; syntaxin 12/13	hsa04145: Phagosome - Homo sapiens (human)	GO:0000045: autophagosome assembly; GO:0000139: Golgi membrane; GO:0000149: SNARE binding; GO:0000407: phagophore assembly site; GO:0005484: SNAP receptor activity; GO:0005515: protein binding; GO:0005654: nucleoplasm; GO:0005794: Golgi apparatus; GO:0006886: intracellular protein transport; GO:0006906: vesicle fusion; GO:0008021: synaptic vesicle; GO:0012505: endomembrane system; GO:0016021: integral component of membrane; GO:0030285: integral component of synaptic vesicle membrane; GO:0031201: SNARE complex; GO:0031201: SNARE complex; GO:0031901: early endosome membrane; GO:0031982: vesicle; GO:0032456: endocytic recycling; GO:0033344: cholesterol efflux; GO:0043231: intracellular membrane-bounded organelle; GO:0045121: membrane raft; GO:0045335: phagocytic vesicle; GO:0048278: vesicle docking; GO:0050821: protein stabilization; GO:0055037: recycling endosome; GO:0055038: recycling endosome membrane; GO:0098837: postsynaptic recycling endosome	NA
ENSG00000117862	TXNDC12	2.1368	2.1767	2.5536	2.257	1.6229	2.1626	2.0329	1.2581	1.2706	2.3584	1.6462	0.6403	1.835	2.4262	2.0668	1.8527	1.5034	2.1299	2.4179	1.9732	1.9307	1.2358	1.3126	1.353	1.7666	1.395	2.4185	1.6353	2.4562	2.0057	2.2437	1.6012	2.236	2.6516	2.3253	1.825	2.0839	1.3554	2.0402	1.5669	2.0155	2.4314	0.6995	2.2589	1.5929	2.0262	1.6153	1.506	0.7071	0.9703	161	161	173	160	102	108	124	91	88	158	109	42	120	149	163	141	104	153	164	147	121	82	91	118	145	111	174	108	198	151	153	108	180	183	182	140	134	98	150	114	142	173	55	157	108	129	86	102	54	68	0.23798	0.1672195	0.754535529	false	0.30378	0.033829244	0.163205357	up	0.14302	0.371885186	0.606413106	false	0.05873	0.662585926	0.868068116	false	-0.09975	0.540433914	0.782513265	false	-0.16551	0.230099847	0.814202664	false	1	52020131	52055191	-	protein_coding	thioredoxin domain containing 12 [Source:HGNC Symbol%3BAcc:HGNC:24626]	K05360: TXNDC12; protein-disulfide reductase (glutathione) [EC:1.8.4.2]	hsa00480: Glutathione metabolism - Homo sapiens (human); hsa01100: Metabolic pathways - Homo sapiens (human)	GO:0005515: protein binding; GO:0005783: endoplasmic reticulum; GO:0005788: endoplasmic reticulum lumen; GO:0015035: protein-disulfide reductase activity; GO:0019153: protein-disulfide reductase (glutathione) activity; GO:0060548: negative regulation of cell death; GO:1902236: negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	NA
ENSG00000117868	ESYT2	31.3194	32.1921	35.2958	39.5464	37.8678	38.4233	34.4967	30.1406	33.8616	37.8328	29.4194	18.8965	27.621	33.5074	40.4758	27.7012	33.0202	26.4768	22.2912	28.5597	27.8037	34.3895	28.5978	25.5765	16.0006	30.3765	37.1587	37.4058	26.9996	29.1298	27.2406	23.248	26.7854	25.242	26.5231	34.3983	34.9524	27.2701	28.3011	29.7258	35.5573	35.4621	30.2208	36.8393	41.5978	35.8783	35.2843	27.4143	19.4237	24.2928	5845	5898	5923	6944	5895	4753	5212	5400	5809	6278	4825	3070	4474	5097	7907	5222	5658	4711	3745	5270	4316	5652	4911	5525	3253	5987	6622	6119	5391	5432	4601	3884	5341	4315	5142	6536	5567	4884	5154	5357	6205	6250	5886	6342	6986	5658	4653	4599	3674	4217	0.04579	0.626707765	0.917291015	false	-0.17769	0.029005828	0.149136359	down	-0.16201	0.080915108	0.242907455	false	-0.22962	0.00662451	0.078037238	down	-0.20985	0.04514039	0.223887741	down	0.01439	0.87877798	0.98432422	false	7	158730995	158830253	-	protein_coding	extended synaptotagmin 2 [Source:HGNC Symbol%3BAcc:HGNC:22211]	NA	NA	GO:0005509: calcium ion binding; GO:0005509: calcium ion binding; GO:0005515: protein binding; GO:0005544: calcium-dependent phospholipid binding; GO:0005544: calcium-dependent phospholipid binding; GO:0005789: endoplasmic reticulum membrane; GO:0005829: cytosol; GO:0005886: plasma membrane; GO:0005887: integral component of plasma membrane; GO:0006869: lipid transport; GO:0006897: endocytosis; GO:0008429: phosphatidylethanolamine binding; GO:0008429: phosphatidylethanolamine binding; GO:0016020: membrane; GO:0031210: phosphatidylcholine binding; GO:0031210: phosphatidylcholine binding; GO:0031227: intrinsic component of endoplasmic reticulum membrane; GO:0031227: intrinsic component of endoplasmic reticulum membrane; GO:0031234: extrinsic component of cytoplasmic side of plasma membrane; GO:0031234: extrinsic component of cytoplasmic side of plasma membrane; GO:0035091: phosphatidylinositol binding; GO:0035091: phosphatidylinositol binding; GO:0042802: identical protein binding; GO:0044232: organelle membrane contact site; GO:0045296: cadherin binding; GO:0061817: endoplasmic reticulum-plasma membrane tethering; GO:0140268: endoplasmic reticulum-plasma membrane contact site	NA
ENSG00000117899	MESD	4.7776	3.5993	5.5174	5.0562	3.1358	4.5232	3.5207	3.702	3.4668	3.8879	3.1563	2.0793	2.6201	5.4111	4.8078	4.75	2.2658	2.5243	3.0926	2.6609	2.6237	3.4102	2.8537	2.5946	3.604	3.679	4.7737	3.4146	4.3368	2.9393	3.1944	3.4687	3.9943	4.1638	5.8409	4.7927	3.513	4.1602	3.1717	3.4903	3.4244	3.6498	2.7995	3.6592	3.547	4.2782	3.7018	2.5015	2.1783	2.7957	937	693	973	933	513	588	559	697	625	678	544	355	446	865	987	941	408	472	546	516	428	589	515	589	770	762	894	587	910	576	567	609	837	748	1190	957	588	783	607	661	628	676	573	662	626	709	513	441	433	510	0.23168	0.034942517	0.662764144	up	0.12286	0.237501512	0.490971589	false	0.01873	0.87603189	0.941761142	false	-0.11605	0.38716298	0.702852092	false	-0.21635	0.171889686	0.451928281	false	-0.106	0.453386263	0.904615644	false	15	80946289	80989828	-	protein_coding	mesoderm development LRP chaperone [Source:HGNC Symbol%3BAcc:HGNC:13520]	K25366: MESD, BOCA; LRP chaperone MESD	NA	GO:0001503: ossification; GO:0003674: molecular_function; GO:0005515: protein binding; GO:0005783: endoplasmic reticulum; GO:0005886: plasma membrane; GO:0006457: protein folding; GO:0006457: protein folding; GO:0006909: phagocytosis; GO:0007498: mesoderm development; GO:0016055: Wnt signaling pathway; GO:0034394: protein localization to cell surface; GO:0042802: identical protein binding; GO:0050750: low-density lipoprotein particle receptor binding; GO:1904395: positive regulation of skeletal muscle acetylcholine-gated channel clustering	NA
ENSG00000117906	RCN2	4.0005	2.2839	2.1733	2.3218	2.3611	2.062	2.3901	2.7194	2.0758	2.0509	1.9746	2.8798	2.9106	3.0616	3.1652	1.5659	3.1612	2.3114	1.7869	3.0325	4.1818	2.389	2.253	2.7662	0.9656	1.8213	2.344	2.939	2.4042	2.4975	2.0871	1.5997	1.4337	1.3873	1.7407	2.5415	2.2942	3.2245	2.3173	3.94	2.2746	2.3335	2.634	2.5013	3.2979	3.4121	3.7653	4.2197	3.8675	2.2619	1042	584	509	569	513	356	504	680	497	475	452	653	658	650	863	412	756	574	419	781	906	548	540	834	274	501	583	671	670	650	492	373	399	331	471	674	510	806	589	991	554	574	716	601	773	751	693	988	1021	548	-0.30054	0.093634336	0.718687389	false	-0.27109	0.124496627	0.344090909	false	-0.40844	0.011508971	0.069869945	down	0.02116	0.917390614	0.973375466	false	-0.11228	0.505742524	0.758452052	false	-0.137	0.453474883	0.904615644	false	15	76931738	76954393	+	protein_coding	reticulocalbin 2 [Source:HGNC Symbol%3BAcc:HGNC:9935]	K23899: RCN2; reticulocalbin-2	NA	GO:0005509: calcium ion binding; GO:0005515: protein binding; GO:0005730: nucleolus; GO:0005783: endoplasmic reticulum; GO:0005783: endoplasmic reticulum; GO:0005788: endoplasmic reticulum lumen	NA
ENSG00000117984	CTSD	31.8801	27.1455	34.1783	17.2325	15.9978	26.2329	27.2389	8.945	12.6299	24.8082	25.2372	5.3345	29.82	27.7259	24.407	53.5047	38.6465	108.496	87.408	41.2315	10.1154	25.1388	33.1885	34.8804	80.6215	18.2082	42.8188	38.1593	28.2944	33.7821	41.8678	44.966	35.9077	66.0103	38.5315	43.3249	32.5076	14.0932	48.2393	30.0018	28.1143	21.8458	8.7589	33.5331	16.3492	12.6338	24.9758	23.2848	20.7305	10.5376	4778	3994	4606	2430	2000	2606	3305	1287	1740	3306	3324	696	3879	3387	3829	8100	5318	15503	11793	6110	1261	3318	4577	6051	13163	2882	6128	5013	4537	5059	5679	6033	5750	9062	5999	6611	4158	2027	7055	4342	3940	3092	1370	4636	2205	1600	2645	3137	3149	1469	0.12154	0.601632704	0.912033257	false	0.79954	0.000206592	0.007822869	up	1.36018	2.26797E-08	1.08115E-05	up	0.67008	0.011379456	0.106697971	up	1.23382	5.35629E-05	0.004286145	up	0.55338	0.042624724	0.546781011	up	11	1752752	1764573	-	protein_coding	cathepsin D [Source:HGNC Symbol%3BAcc:HGNC:2529]	K01379: CTSD; cathepsin D [EC:3.4.23.5]	hsa04071: Sphingolipid signaling pathway - Homo sapiens (human); hsa04140: Autophagy - animal - Homo sapiens (human); hsa04142: Lysosome - Homo sapiens (human); hsa04210: Apoptosis - Homo sapiens (human); hsa04915: Estrogen signaling pathway - Homo sapiens (human); hsa05152: Tuberculosis - Homo sapiens (human); hsa05415: Diabetic cardiomyopathy - Homo sapiens (human)	GO:0000045: autophagosome assembly; GO:0004190: aspartic-type endopeptidase activity; GO:0004197: cysteine-type endopeptidase activity; GO:0005515: protein binding; GO:0005576: extracellular region; GO:0005576: extracellular region; GO:0005576: extracellular region; GO:0005615: extracellular space; GO:0005615: extracellular space; GO:0005615: extracellular space; GO:0005764: lysosome; GO:0005764: lysosome; GO:0005765: lysosomal membrane; GO:0006508: proteolysis; GO:0006508: proteolysis; GO:0006508: proteolysis; GO:0008233: peptidase activity; GO:0008233: peptidase activity; GO:0010008: endosome membrane; GO:0019886: antigen processing and presentation of exogenous peptide antigen via MHC class II; GO:0035580: specific granule lumen; GO:0042159: lipoprotein catabolic process; GO:0042470: melanosome; GO:0043065: positive regulation of apoptotic process; GO:0043202: lysosomal lumen; GO:0043280: positive regulation of cysteine-type endopeptidase activity involved in apoptotic process; GO:0045121: membrane raft; GO:0062023: collagen-containing extracellular matrix; GO:0070001: aspartic-type peptidase activity; GO:0070062: extracellular exosome; GO:0070201: regulation of establishment of protein localization; GO:1904724: tertiary granule lumen; GO:1904813: ficolin-1-rich granule lumen	NA
ENSG00000118017	A4GNT	0	0.0218	0	0.0227	0	0	0.0264	0	0	0.0961	0	0	0.0492	0.0786	0	0	0	0.0224	0.0949	0.0864	0	0	0	0.0554	0.0785	0.0202	0	0	0.0999	0.0428	0.0236	0	0	0.0933	0.1645	0	0	0.0668	0	0.0885	0.0229	0.0905	0	0	0	0	0.0907	0	0	0.1149	0	1	0	1	0	0	1	0	0	4	0	0	2	3	0	0	0	1	4	4	0	0	0	3	4	1	0	0	5	2	1	0	0	4	8	0	0	3	0	4	1	4	0	0	0	0	3	0	0	5	-1.78262	0.151513381	1	false	0.52292	0.555544651	1	false	0.04474	0.962505275	1	false	2.30329	0.049553792	1	up	1.82184	0.146342397	1	false	-0.49329	0.589667473	1	false	3	138123713	138132390	-	protein_coding	alpha-1%2C4-N-acetylglucosaminyltransferase [Source:HGNC Symbol%3BAcc:HGNC:17968]	K08251: A4GNT; alpha 1,4-N-acetylglucosaminyltransferase [EC:2.4.1.-]	NA	GO:0000139: Golgi membrane; GO:0005975: carbohydrate metabolic process; GO:0006493: protein O-linked glycosylation; GO:0008375: acetylglucosaminyltransferase activity; GO:0008375: acetylglucosaminyltransferase activity; GO:0008375: acetylglucosaminyltransferase activity; GO:0009101: glycoprotein biosynthetic process; GO:0016020: membrane; GO:0016021: integral component of membrane; GO:0016266: O-glycan processing; GO:0016758: hexosyltransferase activity; GO:0050673: epithelial cell proliferation; GO:0050680: negative regulation of epithelial cell proliferation	NA
ENSG00000118058	KMT2A	8.3479	8.0125	6.8403	8.8404	9.2996	8.8239	9.4252	7.7483	8.2234	8.5517	7.3879	4.7399	5.8118	5.7292	5.809	5.6993	5.5308	3.9124	4.1354	6.2048	6.0862	7.8827	6.6056	6.1747	4.341	6.0482	7.8188	4.9376	7.0235	7.0261	5.8658	5.3042	6.3886	6.7677	6.157	7.7722	8.8955	7.1028	5.8166	4.7609	8.6589	8.108	6.7316	7.3854	7.6981	7.7478	5.7882	5.4503	3.7124	6.9879	6911	6512	5092	6886	6422	4842	6317	6158	6258	6295	5375	3416	4176	3866	5034	4766	4204	3088	3082	5079	4191	5747	5032	5917	3915	5288	6181	3583	6221	5812	4395	3931	5651	5132	5295	6551	6285	5643	4699	3806	6703	6339	5816	5640	5735	5420	3386	4056	3115	5381	0.23281	0.047394151	0.6761482	up	-0.1161	0.252866126	0.506957403	false	-0.18133	0.100924214	0.278803557	false	-0.35698	0.000623073	0.01866349	down	-0.41802	0.000473183	0.016590603	down	-0.06556	0.545903436	0.929984975	false	11	118436456	118526832	+	protein_coding	lysine methyltransferase 2A [Source:HGNC Symbol%3BAcc:HGNC:7132]	K09186: MLL1; [histone H3]-lysine4 N-trimethyltransferase MLL1 [EC:2.1.1.354]	hsa00310: Lysine degradation - Homo sapiens (human); hsa01100: Metabolic pathways - Homo sapiens (human); hsa04934: Cushing syndrome - Homo sapiens (human); hsa05202: Transcriptional misregulation in cancer - Homo sapiens (human)	GO:0003680: minor groove of adenine-thymine-rich DNA binding; GO:0003682: chromatin binding; GO:0005515: protein binding; GO:0005634: nucleus; GO:0005634: nucleus; GO:0005654: nucleoplasm; GO:0005654: nucleoplasm; GO:0005829: cytosol; GO:0006306: DNA methylation; GO:0006325: chromatin organization; GO:0006915: apoptotic process; GO:0008270: zinc ion binding; GO:0008542: visual learning; GO:0009791: post-embryonic development; GO:0009952: anterior/posterior pattern specification; GO:0018026: peptidyl-lysine monomethylation; GO:0032411: positive regulation of transporter activity; GO:0032922: circadian regulation of gene expression; GO:0035097: histone methyltransferase complex; GO:0035097: histone methyltransferase complex; GO:0035162: embryonic hemopoiesis; GO:0035640: exploration behavior; GO:0035864: response to potassium ion; GO:0042800: histone methyltransferase activity (H3-K4 specific); GO:0042800: histone methyltransferase activity (H3-K4 specific); GO:0042800: histone methyltransferase activity (H3-K4 specific); GO:0042800: histone methyltransferase activity (H3-K4 specific); GO:0042802: identical protein binding; GO:0042803: protein homodimerization activity; GO:0043984: histone H4-K16 acetylation; GO:0044648: histone H3-K4 dimethylation; GO:0045322: unmethylated CpG binding; GO:0045893: positive regulation of DNA-templated transcription; GO:0045893: positive regulation of DNA-templated transcription; GO:0045944: positive regulation of transcription by RNA polymerase II; GO:0045944: positive regulation of transcription by RNA polymerase II; GO:0048144: fibroblast proliferation; GO:0048147: negative regulation of fibroblast proliferation; GO:0048172: regulation of short-term neuronal synaptic plasticity; GO:0048536: spleen development; GO:0048873: homeostasis of number of cells within a tissue; GO:0051568: histone H3-K4 methylation; GO:0051568: histone H3-K4 methylation; GO:0051568: histone H3-K4 methylation; GO:0051568: histone H3-K4 methylation; GO:0051571: positive regulation of histone H3-K4 methylation; GO:0051899: membrane depolarization; GO:0060216: definitive hemopoiesis; GO:0065003: protein-containing complex assembly; GO:0070577: lysine-acetylated histone binding; GO:0071339: MLL1 complex; GO:0071339: MLL1 complex; GO:0071440: regulation of histone H3-K14 acetylation; GO:0080182: histone H3-K4 trimethylation; GO:0097692: histone H3-K4 monomethylation; GO:0106363: protein-cysteine methyltransferase activity; GO:1901674: regulation of histone H3-K27 acetylation; GO:1905642: negative regulation of DNA methylation; GO:2000615: regulation of histone H3-K9 acetylation	NA
ENSG00000118113	MMP8	0	0	0	0.0118	0	0	0	0	0	0.0498	0.0378	0	0.0255	0	0.0211	0.0219	0	0	0.0123	0	0	0	0	0.0955	0.0102	0.0105	0	0	0	0.0111	0	0.2224	0	0	0.1171	0.0109	0	0.023	0.0227	0.0458	0	0	0.0318	0.012	0	0.0131	0	0	0.0327	0.0357	0	0	0	1	0	0	0	0	0	4	3	0	2	0	2	2	0	0	1	0	0	0	0	10	1	1	0	0	0	1	0	18	0	0	11	1	0	2	2	4	0	0	3	1	0	1	0	0	3	3	-2.50052	0.033091775	1	down	1.13998	0.211465452	1	false	-0.16926	0.847427145	1	false	3.63326	0.013960168	1	up	2.31176	0.119050715	1	false	-1.3202	0.226757183	1	false	11	102711796	102727050	-	protein_coding	matrix metallopeptidase 8 [Source:HGNC Symbol%3BAcc:HGNC:7175]	K01402: MMP8; matrix metalloproteinase-8 (neutrophil collagenase) [EC:3.4.24.34]	NA	GO:0004175: endopeptidase activity; GO:0004222: metalloendopeptidase activity; GO:0004222: metalloendopeptidase activity; GO:0004252: serine-type endopeptidase activity; GO:0004252: serine-type endopeptidase activity; GO:0005576: extracellular region; GO:0005615: extracellular space; GO:0006508: proteolysis; GO:0008233: peptidase activity; GO:0008270: zinc ion binding; GO:0010628: positive regulation of gene expression; GO:0010629: negative regulation of gene expression; GO:0022617: extracellular matrix disassembly; GO:0030198: extracellular matrix organization; GO:0030574: collagen catabolic process; GO:0030574: collagen catabolic process; GO:0032693: negative regulation of interleukin-10 production; GO:0032755: positive regulation of interleukin-6 production; GO:0032760: positive regulation of tumor necrosis factor production; GO:0035580: specific granule lumen; GO:0035987: endodermal cell differentiation; GO:0043388: positive regulation of DNA binding; GO:0043410: positive regulation of MAPK cascade; GO:0045429: positive regulation of nitric oxide biosynthetic process; GO:0046330: positive regulation of JNK cascade; GO:0062023: collagen-containing extracellular matrix; GO:0150077: regulation of neuroinflammatory response; GO:0150078: positive regulation of neuroinflammatory response; GO:1901224: positive regulation of NIK/NF-kappaB signaling; GO:1903428: positive regulation of reactive oxygen species biosynthetic process; GO:1903978: regulation of microglial cell activation; GO:1903980: positive regulation of microglial cell activation; GO:1904724: tertiary granule lumen	NA
